age,gender,daily_social_media_time,social_platform_preference,stress_level,sleep_hours,days_feeling_burnout_per_month
36,Male,0.0,Telegram,10.0,6.56,18
50,Female,0.93,Facebook,7.0,7.14,27
53,Female,4.96,Telegram,4.0,5.75,13
41,Female,2.59,Telegram,10.0,7.22,2
27,Male,2.89,Twitter,4.0,6.41,10
51,Female,3.74,Facebook,6.0,5.93,28
53,Female,0.0,Telegram,1.0,6.24,20
64,Male,3.03,TikTok,2.0,4.5,28
53,Female,3.03,Instagram,2.0,7.82,11
33,Male,4.58,TikTok,7.0,5.52,26
32,Female,2.78,Twitter,10.0,7.72,27
35,Male,1.06,Facebook,9.0,5.35,6
24,Female,3.03,Facebook,8.0,8.14,12
64,Male,0.55,Instagram,7.0,6.75,10
39,Male,3.03,Facebook,6.0,5.41,16
49,Female,3.74,TikTok,4.0,7.44,13
60,Female,5.18,Twitter,6.0,3.0,1
36,Female,3.03,Facebook,5.0,7.81,0
57,Male,1.46,Instagram,3.0,4.36,9
18,Female,3.33,Instagram,3.0,7.49,19
52,Male,3.73,Telegram,10.0,4.3,5
22,Female,4.39,Instagram,2.0,8.02,15
29,Male,4.39,Twitter,6.0,4.84,21
29,Male,2.09,TikTok,10.0,9.19,4
38,Female,4.24,Telegram,2.0,6.11,9
36,Male,3.03,Facebook,7.0,7.51,16
26,Other,1.23,Facebook,8.0,4.71,16
60,Male,1.78,TikTok,1.0,4.72,30
65,Female,3.03,Telegram,5.0,8.08,4
53,Female,2.83,Twitter,5.0,8.48,5
59,Female,2.82,Twitter,5.0,7.41,10
49,Male,5.11,TikTok,1.0,7.43,27
52,Male,5.66,TikTok,8.0,3.5,22
48,Female,1.79,Twitter,10.0,6.12,17
49,Female,4.63,Facebook,7.0,6.55,31
54,Female,4.28,TikTok,7.0,9.04,2
49,Female,3.03,Facebook,7.0,6.21,5
60,Male,1.92,Telegram,2.0,10.0,0
56,Male,3.03,Twitter,3.0,7.21,11
55,Female,0.0,TikTok,1.0,8.57,14
47,Male,5.51,TikTok,3.0,6.35,18
49,Female,3.1,TikTok,6.0,7.29,23
62,Male,3.87,Twitter,7.0,3.0,3
19,Male,7.92,Telegram,6.0,4.55,21
28,Female,3.45,Facebook,2.0,8.54,14
37,Male,3.87,Facebook,5.0,7.29,20
54,Female,2.58,TikTok,9.0,6.23,20
26,Female,2.12,Twitter,3.0,6.17,5
55,Male,0.66,Twitter,6.0,9.73,5
36,Male,4.18,Telegram,2.0,8.76,16
57,Female,3.24,Twitter,2.0,6.03,21
24,Female,3.03,Instagram,10.0,7.92,20
22,Male,4.95,Twitter,4.0,7.07,23
64,Female,1.98,Instagram,10.0,5.22,30
59,Female,3.22,Instagram,8.0,4.89,10
41,Male,4.15,Facebook,3.0,4.66,8
65,Female,3.5,TikTok,9.0,8.2,20
58,Female,2.66,Instagram,7.0,7.97,6
24,Male,0.36,Twitter,1.0,7.87,18
28,Female,3.03,Telegram,1.0,3.27,0
26,Female,5.01,Twitter,7.0,7.74,4
47,Female,0.74,Facebook,7.0,10.0,4
58,Female,0.36,Facebook,1.0,7.81,29
20,Male,5.98,Telegram,5.0,5.74,14
39,Male,1.05,Facebook,5.0,7.97,23
57,Female,1.91,Instagram,9.0,8.85,3
37,Female,3.03,TikTok,10.0,4.06,20
49,Male,4.67,Instagram,5.0,6.5,16
65,Male,0.18,Telegram,4.0,6.5,14
24,Female,3.03,TikTok,4.0,7.24,31
24,Female,0.7,TikTok,5.0,8.53,20
37,Male,7.14,Twitter,2.0,4.1,27
42,Female,1.8,Telegram,1.0,7.91,27
62,Male,1.06,Facebook,7.0,7.36,14
52,Male,1.58,Telegram,1.0,3.0,16
61,Male,2.63,Telegram,9.0,5.99,7
41,Female,3.31,Twitter,2.0,8.83,1
57,Female,4.43,Telegram,2.0,5.72,5
30,Female,1.41,Instagram,5.0,7.03,4
65,Male,1.48,Instagram,5.0,5.37,4
56,Female,0.0,Telegram,10.0,5.57,12
21,Male,0.84,Twitter,5.0,8.09,3
29,Female,3.03,Telegram,9.0,8.15,7
34,Female,6.09,Telegram,1.0,6.37,25
18,Male,3.15,Instagram,9.0,6.93,7
34,Male,3.03,Twitter,6.0,6.56,16
19,Female,6.07,TikTok,8.0,6.5,25
23,Female,2.47,TikTok,7.0,7.16,27
61,Male,1.32,Twitter,9.0,4.3,0
28,Female,1.38,Twitter,6.0,3.0,7
60,Male,0.78,TikTok,5.0,7.03,13
35,Male,1.4,Telegram,5.0,6.5,24
57,Female,3.1,Instagram,2.0,3.79,8
42,Female,3.03,Instagram,4.0,6.5,12
56,Male,5.1,TikTok,4.0,7.42,6
45,Male,3.67,Facebook,5.0,8.19,5
63,Female,3.03,Facebook,9.0,7.06,10
33,Female,5.77,Telegram,9.0,6.21,19
29,Female,4.53,TikTok,8.0,3.01,1
58,Female,3.03,TikTok,1.0,6.99,22
46,Female,2.64,Facebook,4.0,7.78,30
40,Male,5.27,Telegram,8.0,6.5,1
38,Female,5.95,Facebook,4.0,7.43,2
33,Male,3.42,Facebook,1.0,8.23,25
65,Female,3.03,Facebook,8.0,3.05,23
58,Female,3.03,Instagram,10.0,7.72,22
62,Female,3.82,TikTok,7.0,10.0,14
43,Female,0.23,Telegram,6.0,6.51,12
54,Female,3.34,Telegram,10.0,7.48,16
39,Female,4.5,TikTok,5.0,6.98,26
27,Female,5.69,Instagram,2.0,5.28,7
24,Female,0.0,TikTok,8.0,5.14,30
26,Female,0.12,Telegram,9.0,4.35,21
42,Male,2.07,Telegram,9.0,6.28,10
63,Male,0.0,Instagram,6.0,7.86,15
32,Male,3.4,TikTok,4.0,6.01,1
30,Male,6.48,Instagram,10.0,4.89,18
59,Female,2.38,Facebook,8.0,6.58,28
63,Male,4.73,TikTok,8.0,8.17,17
43,Male,3.04,Twitter,10.0,7.74,25
38,Male,3.03,Instagram,3.0,7.6,24
40,Male,0.67,Twitter,2.0,7.61,30
61,Male,4.38,Instagram,9.0,8.54,9
45,Female,4.35,Telegram,7.0,5.82,15
55,Female,3.12,Twitter,1.0,6.19,25
29,Male,3.44,Telegram,3.0,5.55,12
41,Male,6.72,Telegram,7.0,4.47,14
30,Female,6.09,Telegram,2.0,5.6,13
57,Female,0.42,Telegram,4.0,6.41,20
19,Male,4.38,TikTok,3.0,4.18,6
56,Male,0.0,Facebook,3.0,6.19,12
56,Male,5.08,Facebook,9.0,6.38,4
31,Female,3.03,Facebook,8.0,8.29,5
47,Female,2.91,Twitter,4.0,5.4,16
60,Female,2.07,Telegram,7.0,6.5,1
65,Other,4.83,TikTok,7.0,5.37,16
36,Female,2.51,Twitter,2.0,6.72,0
48,Female,3.89,TikTok,3.0,8.16,21
60,Female,0.0,Facebook,1.0,6.81,1
60,Male,3.13,Instagram,8.0,8.42,29
42,Male,4.03,Facebook,2.0,6.5,1
21,Other,1.69,Facebook,9.0,4.49,22
30,Female,1.6,Instagram,2.0,7.94,28
53,Female,3.03,Telegram,7.0,6.9,18
54,Male,3.31,Telegram,7.0,6.62,28
20,Female,4.15,Twitter,3.0,7.34,2
33,Female,0.0,Telegram,5.0,6.31,24
43,Male,3.03,Twitter,8.0,6.5,1
57,Male,3.03,Instagram,3.0,7.62,14
56,Female,2.93,Facebook,1.0,8.04,6
36,Male,0.0,Facebook,3.0,6.5,21
63,Male,4.17,Facebook,2.0,5.81,8
32,Male,3.03,Twitter,4.0,8.67,9
49,Female,8.23,Instagram,9.0,5.21,25
38,Female,2.84,Facebook,1.0,7.23,16
18,Female,2.0,Instagram,5.0,6.03,20
40,Male,2.76,Instagram,2.0,7.15,27
64,Male,3.03,Twitter,2.0,5.23,3
48,Male,3.93,Facebook,3.0,6.53,16
29,Male,1.97,Instagram,10.0,8.92,0
38,Male,5.81,TikTok,1.0,6.62,19
19,Male,1.78,Facebook,4.0,5.39,10
22,Male,2.19,Instagram,8.0,4.81,24
26,Female,1.22,TikTok,4.0,6.5,17
37,Male,0.32,Telegram,4.0,6.5,11
63,Female,4.91,Twitter,9.0,4.98,30
35,Female,1.55,Twitter,9.0,7.97,30
39,Male,3.35,Facebook,4.0,4.61,8
25,Female,1.89,Facebook,5.0,6.58,18
51,Male,5.32,Instagram,6.0,6.19,15
26,Male,4.89,Facebook,1.0,3.99,13
24,Male,3.03,Facebook,8.0,6.95,17
47,Female,3.54,Facebook,5.0,7.37,23
35,Female,3.06,TikTok,6.0,6.5,17
44,Female,4.88,Instagram,10.0,5.93,27
33,Male,3.49,Twitter,9.0,5.72,30
38,Male,5.1,Facebook,10.0,8.66,5
22,Female,4.55,Twitter,5.0,8.93,11
46,Female,3.97,Telegram,10.0,3.65,23
64,Female,4.83,Twitter,6.0,7.13,30
54,Male,2.13,Twitter,2.0,4.68,22
60,Male,2.37,Telegram,10.0,3.73,0
39,Male,5.94,TikTok,4.0,5.66,22
31,Female,5.15,Telegram,9.0,6.17,13
36,Male,4.57,Facebook,9.0,6.64,5
52,Female,3.96,Telegram,7.0,6.69,0
41,Female,3.03,Facebook,2.0,6.67,22
23,Female,3.03,Facebook,8.0,7.41,1
20,Female,5.22,Twitter,10.0,6.49,4
51,Male,2.35,Telegram,2.0,6.22,22
19,Female,4.07,Instagram,9.0,6.74,22
32,Male,2.44,Instagram,1.0,6.7,31
54,Female,2.61,Instagram,7.0,7.74,24
32,Female,3.02,Instagram,5.0,6.5,28
49,Female,5.64,Twitter,5.0,8.15,14
38,Female,3.03,Telegram,10.0,8.53,5
34,Male,3.09,TikTok,7.0,6.49,14
51,Male,1.19,TikTok,1.0,5.37,26
49,Female,0.0,TikTok,1.0,5.72,5
64,Male,6.72,Telegram,7.0,5.6,26
40,Female,7.41,Telegram,1.0,6.5,13
52,Male,0.31,TikTok,2.0,4.45,7
54,Female,3.5,Facebook,1.0,4.13,13
60,Female,3.17,Facebook,1.0,8.15,16
58,Female,0.0,Facebook,8.0,4.08,1
54,Female,3.03,Instagram,5.0,6.5,27
50,Female,4.25,TikTok,6.0,4.19,21
63,Male,3.32,TikTok,9.0,8.5,20
54,Female,3.99,Twitter,3.0,7.33,31
57,Female,2.93,Twitter,5.0,7.8,12
38,Male,2.4,Facebook,8.0,6.33,31
63,Male,2.36,Twitter,5.0,6.27,8
65,Male,4.22,Instagram,8.0,6.22,1
55,Female,4.04,Facebook,3.0,8.09,2
57,Male,4.96,Twitter,7.0,5.34,19
51,Male,3.56,TikTok,1.0,10.0,15
36,Male,4.61,Twitter,9.0,7.56,29
44,Female,5.93,Facebook,2.0,8.09,7
26,Female,3.03,Twitter,9.0,6.84,4
22,Male,3.72,Twitter,7.0,5.52,4
22,Male,3.65,TikTok,1.0,7.07,22
42,Female,1.37,TikTok,10.0,7.4,14
43,Male,4.49,Twitter,1.0,7.04,18
36,Male,2.65,Instagram,1.0,4.07,13
47,Female,2.61,Twitter,8.0,7.0,0
53,Female,0.0,Instagram,3.0,8.05,17
65,Other,3.01,Twitter,10.0,6.5,18
33,Male,5.07,Twitter,8.0,7.98,29
24,Female,5.13,Instagram,8.0,7.06,5
35,Male,2.71,TikTok,8.0,7.41,13
38,Male,3.03,Instagram,3.0,7.33,19
48,Male,4.99,Twitter,2.0,6.5,27
20,Female,1.49,Twitter,3.0,9.07,20
48,Male,1.57,Telegram,10.0,6.28,19
42,Male,3.4,Twitter,8.0,5.45,14
25,Female,1.98,Telegram,5.0,6.94,19
18,Female,1.93,Instagram,3.0,4.23,1
24,Female,0.64,Instagram,6.0,7.65,25
24,Male,5.62,Twitter,3.0,7.0,22
25,Female,3.22,TikTok,1.0,6.65,0
36,Female,1.22,Instagram,5.0,8.0,7
34,Female,5.7,Telegram,6.0,7.62,5
28,Male,4.48,TikTok,7.0,7.38,27
64,Female,0.0,Twitter,4.0,6.55,24
58,Male,2.96,Telegram,6.0,6.69,31
28,Male,3.03,Twitter,6.0,6.1,28
55,Male,0.36,TikTok,5.0,6.5,14
21,Male,4.53,TikTok,8.0,7.29,28
45,Male,5.37,Instagram,10.0,9.15,12
50,Female,2.75,Instagram,3.0,7.51,21
28,Female,1.19,TikTok,4.0,6.49,17
20,Male,2.82,Twitter,8.0,7.4,16
57,Male,0.68,Telegram,7.0,4.13,13
22,Female,3.66,Telegram,8.0,6.39,26
38,Male,1.57,Telegram,4.0,6.5,27
39,Male,0.0,Instagram,3.0,6.75,29
54,Female,3.03,Twitter,9.0,5.52,27
28,Male,1.36,Telegram,3.0,8.08,9
61,Other,0.34,Instagram,2.0,4.19,13
39,Male,3.65,Instagram,5.0,8.14,0
58,Male,0.26,Facebook,8.0,7.7,23
30,Male,0.53,Instagram,5.0,5.5,29
20,Female,0.88,Facebook,2.0,5.61,29
30,Male,5.37,Facebook,2.0,6.55,2
28,Male,3.92,Instagram,1.0,6.06,4
28,Male,4.89,Telegram,7.0,6.5,1
38,Female,2.45,Telegram,7.0,4.87,8
38,Female,3.09,Twitter,1.0,6.86,0
24,Female,3.03,Instagram,6.0,9.94,21
34,Female,3.17,Telegram,9.0,8.99,21
65,Male,2.59,Twitter,1.0,3.54,11
31,Male,3.39,Instagram,1.0,8.11,7
50,Male,2.25,Facebook,10.0,6.83,30
28,Other,1.66,Facebook,9.0,6.72,3
30,Female,3.03,Twitter,1.0,4.11,28
18,Male,2.0,TikTok,6.0,6.62,16
51,Male,4.59,Facebook,1.0,6.55,13
26,Male,0.0,TikTok,10.0,4.14,31
30,Male,3.03,Instagram,3.0,3.85,24
54,Male,7.59,TikTok,3.0,5.45,22
47,Male,3.32,Instagram,8.0,6.5,25
58,Male,2.86,Telegram,10.0,7.81,22
62,Male,1.44,Instagram,4.0,4.26,3
54,Female,3.03,Instagram,6.0,5.96,11
64,Female,2.28,Instagram,1.0,7.11,19
24,Male,2.88,Facebook,2.0,7.88,9
31,Female,0.0,Twitter,7.0,7.73,30
65,Male,1.36,Telegram,4.0,8.64,1
23,Male,0.97,Twitter,4.0,5.77,11
51,Female,4.98,Instagram,4.0,6.07,10
33,Male,3.03,Facebook,5.0,5.97,31
54,Male,2.5,TikTok,1.0,9.5,11
53,Female,3.52,Telegram,8.0,5.88,20
63,Male,2.57,Facebook,9.0,5.49,24
23,Male,6.02,Twitter,6.0,9.22,6
25,Female,3.46,Facebook,5.0,5.53,2
41,Male,2.67,Telegram,5.0,6.43,7
20,Female,1.3,Telegram,9.0,7.04,11
49,Male,0.0,Twitter,5.0,7.97,14
18,Female,0.27,Instagram,2.0,7.63,15
51,Male,6.15,Instagram,5.0,4.2,27
62,Female,0.0,Facebook,6.0,6.87,16
26,Female,1.31,TikTok,3.0,8.64,28
29,Male,4.12,Instagram,4.0,5.65,17
27,Male,2.31,Facebook,9.0,5.39,13
61,Male,1.75,Facebook,2.0,7.36,10
65,Female,0.87,Instagram,7.0,6.64,16
40,Female,3.56,Telegram,1.0,5.23,10
41,Female,3.03,Twitter,7.0,8.18,18
41,Male,0.46,Telegram,6.0,5.03,31
38,Male,4.1,Telegram,5.0,6.5,19
59,Female,5.84,TikTok,4.0,5.77,18
48,Female,3.02,Telegram,8.0,9.7,31
64,Male,1.53,Instagram,4.0,8.16,9
58,Male,3.6,Twitter,8.0,7.89,0
47,Male,2.49,Facebook,1.0,7.55,5
35,Female,6.5,TikTok,4.0,6.84,30
29,Female,1.63,Facebook,3.0,6.7,4
52,Female,7.7,TikTok,5.0,5.78,24
24,Female,0.93,Twitter,6.0,3.0,30
58,Female,0.0,Instagram,3.0,9.04,23
57,Male,2.55,Instagram,7.0,8.44,8
42,Male,0.0,Instagram,4.0,7.03,27
23,Male,3.03,Telegram,3.0,6.5,25
18,Female,0.2,Twitter,4.0,8.1,31
63,Male,2.52,Telegram,2.0,7.0,15
33,Female,3.31,Instagram,3.0,7.1,30
65,Male,2.31,TikTok,4.0,5.01,7
46,Female,2.66,Twitter,9.0,6.9,27
55,Male,0.37,TikTok,10.0,5.31,3
64,Female,1.57,Telegram,3.0,6.07,22
45,Male,0.8,Twitter,4.0,9.67,12
39,Female,2.43,TikTok,10.0,7.02,17
25,Male,2.48,TikTok,5.0,7.03,21
49,Male,3.55,Twitter,4.0,6.32,10
50,Male,0.5,Instagram,1.0,6.5,7
30,Male,2.95,TikTok,7.0,6.13,9
44,Female,1.41,TikTok,7.0,5.33,23
35,Female,3.03,Instagram,10.0,8.93,14
35,Male,2.52,Facebook,6.0,4.61,23
30,Male,4.75,TikTok,2.0,4.04,8
31,Male,3.03,TikTok,5.0,7.54,0
28,Male,3.55,Telegram,3.0,8.09,18
56,Male,0.0,Instagram,1.0,7.3,22
39,Female,4.35,Telegram,4.0,8.0,22
53,Female,3.03,Twitter,7.0,7.23,12
34,Female,2.82,Twitter,1.0,6.98,24
49,Male,5.6,Telegram,9.0,5.74,17
31,Female,3.44,Twitter,4.0,5.35,8
59,Female,3.03,Twitter,7.0,7.44,28
46,Male,3.7,TikTok,1.0,8.25,16
23,Female,0.63,Telegram,2.0,10.0,3
21,Other,5.38,Facebook,8.0,6.45,4
28,Female,2.0,Twitter,8.0,7.81,4
62,Female,2.93,Telegram,9.0,7.78,5
57,Female,12.53,Twitter,7.0,6.5,14
27,Female,0.18,Telegram,3.0,7.76,15
28,Female,2.54,TikTok,5.0,6.32,6
52,Male,4.87,Instagram,3.0,5.95,14
25,Female,5.4,Instagram,5.0,5.9,21
37,Male,6.89,Telegram,9.0,6.71,0
38,Female,2.75,TikTok,10.0,6.5,2
18,Male,1.95,TikTok,4.0,6.5,16
46,Female,2.21,Twitter,8.0,7.77,10
41,Female,2.82,TikTok,2.0,6.5,7
47,Female,3.8,Telegram,10.0,6.17,2
57,Female,0.85,TikTok,2.0,7.76,24
52,Female,1.2,Twitter,2.0,8.65,25
50,Female,2.56,Twitter,7.0,6.82,9
37,Female,4.76,Telegram,4.0,4.57,10
33,Male,2.79,Twitter,7.0,8.95,22
26,Male,4.9,Telegram,8.0,7.06,26
48,Female,3.47,Facebook,3.0,6.5,8
34,Female,2.71,TikTok,10.0,6.25,31
48,Male,3.52,TikTok,8.0,7.63,19
65,Male,2.89,Telegram,7.0,5.41,2
40,Male,2.61,Facebook,1.0,8.6,12
23,Male,5.34,Facebook,1.0,6.5,4
24,Male,2.74,Twitter,3.0,7.78,15
65,Male,2.52,TikTok,7.0,5.48,11
57,Female,5.37,Facebook,1.0,6.5,8
59,Male,2.62,Facebook,9.0,4.93,6
63,Female,4.39,TikTok,10.0,6.34,23
28,Male,4.6,TikTok,4.0,7.69,4
51,Female,5.15,Telegram,8.0,7.47,28
29,Male,5.27,Instagram,5.0,8.58,2
62,Male,2.83,Telegram,3.0,4.01,16
44,Female,4.62,Telegram,3.0,6.5,5
29,Female,2.06,Instagram,6.0,3.31,21
30,Male,4.14,Instagram,5.0,7.12,12
25,Female,5.01,Facebook,9.0,6.13,4
33,Male,1.37,TikTok,1.0,5.04,6
46,Female,3.7,Twitter,2.0,6.06,1
52,Male,5.35,Twitter,7.0,5.04,22
46,Female,1.74,Instagram,6.0,5.44,16
48,Male,4.49,Facebook,9.0,10.0,20
30,Female,0.66,TikTok,5.0,8.53,23
29,Female,0.2,TikTok,2.0,4.53,25
19,Male,3.51,TikTok,10.0,8.21,3
50,Male,2.11,TikTok,2.0,5.14,24
25,Female,3.03,Telegram,2.0,3.79,29
58,Female,0.42,Telegram,10.0,7.51,13
57,Female,2.73,TikTok,1.0,6.18,24
58,Female,2.27,Facebook,5.0,8.03,23
49,Female,2.4,TikTok,5.0,8.07,24
55,Male,7.26,Instagram,9.0,6.5,5
32,Male,3.03,Telegram,10.0,9.15,2
40,Female,5.13,TikTok,3.0,5.38,1
41,Female,3.03,Telegram,4.0,7.32,26
30,Female,3.2,TikTok,2.0,5.73,16
38,Female,0.0,Twitter,4.0,5.6,8
29,Male,0.0,Facebook,5.0,5.05,19
30,Female,2.55,Twitter,4.0,6.76,15
56,Female,0.0,Instagram,1.0,5.59,10
40,Male,0.74,Instagram,3.0,4.8,19
63,Male,1.49,Instagram,7.0,6.96,16
45,Male,3.51,Twitter,7.0,6.5,16
31,Female,2.57,Instagram,1.0,7.98,5
34,Female,5.09,Twitter,10.0,4.99,1
41,Female,0.0,Telegram,10.0,5.19,24
51,Female,0.0,TikTok,1.0,4.56,7
65,Male,0.0,Instagram,10.0,5.28,26
39,Female,5.12,TikTok,8.0,6.02,7
27,Male,4.58,Telegram,5.0,8.38,13
25,Male,3.26,Telegram,7.0,8.9,26
38,Female,5.94,TikTok,1.0,6.5,2
24,Male,4.44,TikTok,8.0,6.5,29
43,Female,1.01,TikTok,7.0,6.5,31
30,Male,4.19,Twitter,9.0,7.09,26
33,Female,4.86,Twitter,10.0,10.0,8
47,Female,5.66,Facebook,7.0,6.97,24
48,Male,3.53,Twitter,10.0,5.43,19
22,Male,3.03,TikTok,5.0,7.24,20
49,Male,2.54,Facebook,3.0,7.39,16
33,Male,4.99,Twitter,6.0,3.64,7
64,Male,3.6,Instagram,7.0,6.5,4
26,Female,3.03,TikTok,9.0,7.2,31
39,Female,13.9,Facebook,7.0,6.79,19
61,Male,3.03,Instagram,3.0,7.86,5
57,Female,3.25,Twitter,9.0,3.0,5
62,Male,7.15,TikTok,7.0,6.5,16
31,Male,2.13,TikTok,2.0,6.68,15
33,Male,3.03,Instagram,6.0,6.5,22
60,Female,0.96,Facebook,5.0,10.0,19
37,Male,0.5,Facebook,1.0,5.86,11
61,Female,3.03,Instagram,5.0,7.91,20
32,Male,1.5,Facebook,2.0,9.55,15
61,Male,5.7,TikTok,6.0,6.9,24
43,Female,2.79,Facebook,2.0,7.09,0
26,Female,3.03,Facebook,2.0,7.32,6
18,Male,1.13,Twitter,8.0,8.65,15
52,Male,5.2,Facebook,10.0,7.31,13
61,Female,2.25,Instagram,8.0,7.11,12
37,Female,1.27,TikTok,7.0,8.87,13
62,Female,1.13,Instagram,5.0,3.35,4
23,Female,3.21,Facebook,3.0,6.48,0
59,Other,1.48,Telegram,3.0,6.52,10
65,Female,2.14,Telegram,2.0,5.48,19
50,Female,2.59,TikTok,6.0,6.29,23
33,Female,4.08,Telegram,6.0,6.77,27
23,Female,4.2,Twitter,10.0,6.97,4
36,Female,0.0,TikTok,9.0,6.5,24
48,Female,4.89,Instagram,7.0,7.72,30
19,Male,2.56,TikTok,6.0,5.55,2
35,Female,4.62,Instagram,1.0,8.57,6
59,Female,3.9,Instagram,9.0,3.34,10
45,Female,6.02,Instagram,10.0,8.29,24
21,Female,3.2,Telegram,2.0,5.9,19
18,Female,5.84,Facebook,3.0,6.64,31
64,Male,4.34,Facebook,10.0,9.02,16
59,Male,0.71,TikTok,2.0,5.02,10
33,Male,5.12,Telegram,10.0,6.11,19
62,Female,3.03,TikTok,4.0,5.92,19
64,Male,2.44,Telegram,10.0,3.72,0
19,Female,3.36,Facebook,4.0,7.27,21
53,Female,1.56,Facebook,4.0,4.61,9
56,Female,2.66,Facebook,2.0,6.13,21
40,Female,1.21,Facebook,3.0,8.05,29
43,Female,0.0,Instagram,3.0,6.32,26
28,Male,4.85,Telegram,1.0,7.46,11
59,Male,3.65,Twitter,10.0,6.66,9
28,Male,4.23,Instagram,1.0,6.5,22
41,Female,4.42,TikTok,8.0,5.41,11
27,Male,3.03,TikTok,10.0,6.51,1
31,Female,2.51,Telegram,8.0,8.24,15
31,Male,0.0,Telegram,7.0,5.76,27
24,Other,1.44,Twitter,10.0,6.61,26
40,Male,3.03,Instagram,7.0,5.07,28
39,Male,4.87,Twitter,9.0,6.72,30
53,Female,5.15,Telegram,9.0,9.47,6
44,Male,2.73,Facebook,5.0,9.88,26
19,Female,1.48,Twitter,9.0,8.33,5
56,Female,2.07,Facebook,8.0,5.66,21
63,Male,3.08,Instagram,4.0,7.87,25
36,Male,3.56,TikTok,4.0,5.5,24
24,Female,5.78,Facebook,3.0,6.47,24
29,Male,3.61,Facebook,3.0,7.69,20
20,Female,3.32,Twitter,7.0,5.84,9
64,Male,0.0,Telegram,2.0,7.41,23
22,Female,4.68,Twitter,5.0,7.88,13
31,Female,0.0,Telegram,7.0,6.99,2
53,Male,0.0,Telegram,2.0,4.69,16
24,Female,2.17,Telegram,10.0,5.88,19
24,Female,4.41,Telegram,4.0,8.29,23
63,Female,0.48,Facebook,1.0,4.73,5
49,Female,2.92,Instagram,9.0,6.5,14
25,Female,0.0,Facebook,4.0,5.76,25
29,Female,1.76,TikTok,6.0,5.94,25
27,Female,1.29,Facebook,1.0,6.48,24
31,Male,1.37,TikTok,7.0,5.78,23
26,Male,4.56,Instagram,8.0,4.79,19
55,Other,2.49,Twitter,3.0,3.0,23
47,Male,4.24,Telegram,5.0,6.7,24
22,Female,3.03,Instagram,1.0,9.84,9
18,Female,3.84,Telegram,10.0,6.5,27
18,Male,2.27,Telegram,8.0,7.4,18
37,Male,3.66,Twitter,1.0,7.56,7
28,Male,2.9,Instagram,10.0,4.62,1
43,Female,3.03,Facebook,7.0,5.06,28
61,Male,8.12,Facebook,3.0,5.99,0
20,Male,2.62,Facebook,8.0,3.0,5
23,Female,4.36,Instagram,9.0,8.27,25
60,Male,2.65,Facebook,10.0,7.44,10
62,Female,6.31,Instagram,10.0,6.27,18
28,Female,1.17,Facebook,1.0,5.91,5
25,Male,4.9,TikTok,9.0,6.3,8
27,Male,0.92,Telegram,3.0,4.16,11
51,Male,4.54,Telegram,2.0,8.96,29
41,Male,12.91,Twitter,2.0,7.12,3
63,Female,1.05,Twitter,2.0,8.12,7
65,Female,2.19,Facebook,4.0,7.12,15
34,Female,5.08,TikTok,8.0,6.5,10
49,Male,5.83,Twitter,5.0,6.58,14
28,Male,3.78,Instagram,8.0,6.11,14
51,Male,2.55,Telegram,3.0,7.43,15
41,Male,5.21,Telegram,4.0,8.24,9
22,Female,2.0,Instagram,5.0,6.5,26
46,Male,2.21,Facebook,6.0,5.98,12
65,Male,1.63,Instagram,5.0,7.02,24
65,Female,0.24,Twitter,8.0,6.5,8
51,Female,4.23,Facebook,2.0,6.45,4
33,Other,3.13,Telegram,10.0,6.5,20
42,Male,4.16,Twitter,3.0,6.0,26
54,Male,3.88,TikTok,4.0,4.89,16
25,Male,17.02,TikTok,6.0,6.0,31
46,Male,5.43,Telegram,9.0,8.68,8
63,Female,2.3,Telegram,10.0,4.96,20
42,Female,2.89,Instagram,1.0,4.91,2
59,Female,2.26,Twitter,1.0,8.13,15
40,Male,2.77,Instagram,2.0,7.68,12
51,Male,3.91,TikTok,5.0,8.27,26
20,Female,3.03,Instagram,1.0,5.03,0
47,Female,5.71,Telegram,2.0,8.77,1
51,Female,5.73,Telegram,9.0,9.37,26
49,Female,2.94,Twitter,1.0,6.97,19
46,Other,1.61,Twitter,6.0,5.87,6
26,Female,3.51,Instagram,10.0,6.5,8
19,Male,2.0,Instagram,9.0,8.06,10
56,Female,4.51,Facebook,8.0,7.45,16
24,Male,5.53,Facebook,5.0,8.99,15
63,Male,4.22,TikTok,9.0,4.37,26
25,Male,4.17,Telegram,7.0,6.51,6
49,Male,2.61,Telegram,3.0,4.34,27
35,Male,1.49,Twitter,9.0,8.16,11
55,Female,3.03,TikTok,7.0,5.0,29
63,Female,3.03,Twitter,3.0,6.05,9
35,Female,2.06,TikTok,4.0,4.87,12
58,Male,2.34,Instagram,9.0,8.4,23
62,Male,4.73,TikTok,9.0,5.33,27
33,Male,2.87,TikTok,4.0,5.5,25
38,Female,2.89,Instagram,5.0,5.78,29
27,Female,1.68,Telegram,3.0,3.25,31
59,Male,4.04,Telegram,9.0,8.61,19
21,Female,2.76,Facebook,8.0,5.37,23
61,Female,0.15,Facebook,7.0,6.57,26
25,Male,4.17,Telegram,5.0,4.12,28
36,Female,2.52,Instagram,7.0,5.84,7
64,Female,4.85,Facebook,4.0,4.39,19
57,Male,0.57,Instagram,10.0,5.25,6
57,Male,1.23,Facebook,1.0,6.5,14
26,Female,2.13,Facebook,4.0,6.5,7
